date time lon lat dep Mb Ms strike1 dip1 rake1 strike2 dip2 rake2  mrr mtt mpp mrt mrp mtp p_trend p_plu p_eigen b_trend b_plu b_eigen t_trend t_plu t_eigen scale exponent event_name 
2016/07/28 01:21:54.2 -95.44 -37.03 10.0 0.0 4.4 92 84 175 183 85 6 -0.265 -0.310 0.575 0.571 -0.680 -5.700 317 0 -5.585 224 82 -0.391 47 8 5.976 5.780 23 C201607280122A 
2016/07/28 15:34:05.5 53.77 26.89 10.0 0.0 4.6 230 88 1 140 89 178 -0.213 -2.100 2.310 0.000 -0.102 0.369 185 0 -2.131 281 88 -0.217 95 2 2.345 2.238 23 C201607281534A 
2016/07/28 21:55:40.4 149.07 44.83 58.8 0.0 4.9 338 46 -8 73 84 -136 -0.054 0.533 -0.479 -0.928 -0.869 -0.978 306 34 -1.903 79 46 0.611 197 25 1.292 1.597 23 C201607282155A 
2016/07/29 08:29:26.2 123.41 0.08 142.0 0.0 5.4 145 43 46 18 60 123 1.050 0.298 -1.350 0.565 0.468 0.259 85 9 -1.452 180 28 -0.005 338 60 1.455 1.453 24 C201607290829A 
2016/07/29 11:26:33.7 162.41 56.04 47.3 0.0 4.8 205 33 79 38 57 97 2.590 -0.745 -1.840 0.868 0.780 -1.090 123 12 -2.749 214 6 -0.106 330 77 2.860 2.805 23 C201607291126A 
2016/07/29 21:18:24.7 145.51 18.54 196.0 0.0 7.7 192 34 132 325 65 66 3.360 0.405 -3.770 -2.410 1.800 0.785 73 17 -4.592 336 22 -0.293 198 62 4.881 4.736 27 C201607292118A 
2016/07/30 13:19:07.9 155.81 -6.95 37.0 0.0 5.6 291 44 145 48 66 52 1.620 -2.610 0.993 0.791 1.260 -0.783 165 13 -3.017 66 34 0.410 273 53 2.609 2.813 24 C201607301319A 
2016/07/30 14:52:31.3 -176.01 -27.94 10.0 0.0 4.9 202 34 93 18 56 88 1.000 -0.298 -0.705 0.076 0.338 -0.176 110 11 -0.835 19 2 -0.234 279 79 1.066 0.950 24 C201607301452A 
2016/07/30 17:26:22.2 22.95 35.29 23.4 0.0 5.2 334 5 126 118 86 87 0.133 -0.077 -0.056 0.955 -0.508 0.113 211 41 -1.110 118 3 0.033 25 49 1.077 1.093 24 C201607301726A 
2016/07/30 22:42:09.1 96.75 2.01 27.6 0.0 5.0 267 34 54 128 63 112 2.600 -3.170 0.570 1.400 -1.430 1.570 202 15 -4.229 298 19 0.839 77 65 3.389 3.809 23 C201607302242A 
2016/07/31 01:07:53.7 138.49 -2.45 4.0 0.0 5.2 45 66 -174 313 85 -25 0.284 0.740 -1.020 0.100 -0.576 0.095 266 21 -1.246 122 65 0.488 1 13 0.761 1.004 24 C201607310107A 
2016/07/31 09:18:13.9 111.47 24.13 22.5 0.0 4.9 336 55 -24 80 71 -142 -0.818 1.350 -0.530 -1.040 -0.947 -1.460 303 40 -2.445 103 48 0.217 205 10 2.229 2.337 23 C201607310918A 
2016/07/31 09:34:57.7 -26.32 -59.61 75.4 0.0 5.0 229 54 145 341 63 41 2.320 1.640 -3.960 -1.440 0.965 -1.550 103 5 -4.413 9 42 0.569 199 48 3.844 4.128 23 C201607310934A 
2016/07/31 11:33:20.6 -27.54 -56.26 99.0 0.0 5.9 186 57 -179 95 89 -33 0.231 1.090 -1.320 -4.860 1.070 7.530 45 23 -9.460 273 57 0.750 145 22 8.710 9.085 24 C201607311133A 
2016/07/31 17:17:52.9 130.60 28.50 15.2 0.0 4.9 199 42 -73 356 51 -105 -2.010 -0.111 2.120 0.360 -0.379 0.282 208 78 -2.119 5 11 -0.064 96 5 2.182 2.150 23 C201607311717A 
2016/07/31 18:16:43.6 164.00 -10.64 10.0 0.0 4.7 227 85 -178 137 88 -5 -0.673 2.330 -1.660 -0.098 0.083 -0.149 92 5 -1.672 295 85 -0.670 182 2 2.339 2.005 23 C201607311816A 
2016/07/31 21:14:26.1 67.28 -20.11 10.0 0.0 4.9 58 77 176 149 86 13 -0.091 0.849 -0.758 0.202 -0.131 -0.408 283 6 -0.864 166 77 -0.130 14 12 0.994 0.929 24 C201607312114A 
2016/07/31 23:40:01.9 117.81 -8.19 21.0 0.0 5.6 134 24 172 231 87 67 0.125 -0.992 0.867 -1.640 -1.150 -0.131 342 38 -2.365 232 23 0.339 118 43 2.026 2.195 24 C201607312340A 
2016/08/01 03:55:06.3 -12.98 -11.17 10.0 0.0 4.7 166 72 171 259 81 18 -0.415 -0.614 1.030 -0.645 -0.766 1.830 31 6 -1.812 284 70 -0.735 123 19 2.548 2.180 23 C201608010355A 
2016/08/01 04:46:34.5 47.98 39.95 16.0 0.0 5.0 144 41 74 345 51 103 4.780 -0.969 -3.810 0.499 1.180 1.750 66 5 -4.721 157 10 -0.310 309 78 5.032 4.877 23 C201608010446A 
2016/08/01 05:51:24.9 -172.36 -18.05 10.0 0.0 5.0 167 34 42 40 68 117 2.240 0.565 -2.810 1.900 1.350 -0.869 110 18 -3.604 209 25 0.046 348 59 3.552 3.578 23 C201608010551A 
2016/08/01 07:42:51.2 82.56 -23.97 10.0 0.0 5.6 98 42 95 271 49 86 2.850 -3.060 0.216 -0.383 -0.123 0.275 5 4 -3.106 274 3 0.230 142 85 2.882 2.994 24 C201608010742A 
2016/08/01 08:21:36.5 -94.57 15.02 28.7 0.0 4.7 299 13 116 93 78 84 1.860 -1.340 -0.518 3.830 -0.044 0.433 188 33 -3.934 94 6 -0.483 356 56 4.419 4.177 23 C201608010821A 
2016/08/01 10:01:08.2 94.93 21.31 131.5 0.0 5.1 210 47 52 79 55 123 3.070 -2.440 -0.632 1.230 -0.775 -2.490 146 5 -4.230 238 26 0.446 47 63 3.783 4.007 23 C201608011001A 
2016/08/01 10:29:22.6 82.42 -23.91 10.0 0.0 5.4 95 41 101 261 50 80 3.120 -3.390 0.277 -0.458 -0.401 -0.137 357 4 -3.429 267 7 0.232 116 81 3.204 3.317 23 C201608011029A 
2016/08/02 04:19:34.3 -84.28 2.80 10.0 0.0 4.5 102 38 -86 276 52 -93 -3.440 2.610 0.831 0.798 0.083 -0.309 168 82 -3.547 278 3 0.789 9 7 2.759 3.153 23 C201608020419A 
2016/08/02 07:32:31.3 -25.59 -58.77 50.5 0.0 5.6 191 40 108 349 52 76 2.240 0.780 -3.020 -0.325 0.579 0.040 89 6 -3.084 358 11 0.717 208 77 2.367 2.726 24 C201608020732A 
2016/08/03 15:15:17.1 -27.18 -55.78 7.6 0.0 5.1 129 42 69 336 51 108 4.300 -1.710 -2.590 0.514 1.300 1.870 53 5 -4.132 144 14 -0.524 304 75 4.656 4.394 23 C201608031515A 
2016/08/03 15:39:54.4 -174.80 -19.97 68.5 0.0 4.7 125 26 -10 224 86 -116 -0.538 1.360 -0.824 1.160 2.060 -0.279 108 44 -2.980 226 26 0.840 336 35 2.137 2.558 23 C201608031540A 
2016/08/04 05:56:59.0 -86.57 10.94 14.8 0.0 4.9 296 26 69 139 66 100 1.470 -0.927 -0.542 0.715 -1.080 0.663 222 21 -1.883 315 9 -0.113 68 67 1.997 1.940 23 C201608040557A 
2016/08/04 09:01:21.3 143.45 -4.27 73.3 0.0 5.2 149 68 179 239 89 22 0.113 -1.090 0.981 -0.424 -0.202 0.539 12 15 -1.317 242 68 0.122 106 16 1.198 1.258 24 C201608040901A 
2016/08/04 14:15:12.9 -66.01 -22.33 270.0 0.0 6.2 356 4 96 170 86 90 0.366 -0.148 -0.218 0.344 -1.990 -0.003 261 41 -1.965 170 0 -0.151 80 49 2.116 2.040 25 C201608041415A 
2016/08/04 16:24:33.5 142.01 24.94 510.0 0.0 6.3 110 30 -155 357 78 -63 -1.270 0.502 0.768 -0.504 -2.640 -1.370 297 50 -3.451 171 27 0.543 66 28 2.908 3.179 25 C201608041624A 
2016/08/05 09:40:52.4 100.38 -6.06 10.0 0.0 5.0 111 51 -140 353 60 -47 -1.800 0.427 1.370 -0.805 -1.110 -1.880 317 53 -2.807 148 36 -0.066 54 5 2.871 2.839 23 C201608050940A 
2016/08/05 10:43:35.4 61.19 -29.12 10.0 0.0 4.7 79 37 -78 244 54 -99 -2.000 1.960 0.047 0.510 0.445 0.720 119 79 -2.125 250 7 -0.159 341 8 2.292 2.209 23 C201608051043A 
2016/08/05 12:34:15.4 82.43 -23.92 10.0 0.0 5.5 95 41 91 274 49 89 2.050 -2.110 0.055 -0.261 0.003 0.162 4 4 -2.138 274 0 0.067 177 86 2.066 2.102 24 C201608051234A 
2016/08/05 15:04:38.2 155.68 -6.72 77.9 0.0 5.1 112 40 76 310 51 102 4.150 -3.470 -0.675 -0.515 0.932 2.810 32 6 -5.302 123 9 0.984 270 79 4.324 4.813 23 C201608051504A 
2016/08/05 17:40:32.1 -44.99 14.58 10.0 0.0 4.8 346 30 -110 189 62 -79 -3.170 0.343 2.830 0.765 1.920 -0.185 124 71 -3.878 4 10 0.489 271 16 3.392 3.635 23 C201608051740A 
2016/08/05 17:49:31.2 -45.10 14.61 10.0 0.0 5.4 5 45 -85 178 45 -95 -1.490 -0.003 1.490 -0.095 0.016 0.044 5 86 -1.496 182 4 0.002 272 0 1.491 1.494 24 C201608051749A 
2016/08/06 01:11:09.8 60.91 -29.12 10.0 0.0 4.7 245 50 -123 110 50 -57 -1.790 2.250 -0.462 -0.055 0.757 0.098 87 66 -2.135 268 24 -0.121 178 0 2.254 2.194 23 C201608060111A 
2016/08/06 04:19:12.7 132.45 4.74 6.8 0.0 5.3 3 79 -171 272 81 -12 -0.033 0.105 -0.072 0.212 -0.175 1.050 227 14 -1.106 56 76 0.035 318 2 1.072 1.089 24 C201608060419A 
2016/08/06 09:08:23.6 125.31 6.11 87.8 0.0 5.4 126 59 -37 237 59 -143 -0.639 1.220 -0.584 0.021 0.376 -0.053 92 47 -0.990 271 43 -0.235 2 0 1.222 1.106 24 C201608060908A 
2016/08/06 10:55:56.4 129.30 -6.87 179.6 0.0 5.2 288 57 -150 181 66 -37 -0.809 -0.043 0.852 0.941 0.925 -1.360 142 43 -2.232 332 47 0.377 237 5 1.855 2.043 24 C201608061055A 
2016/08/06 12:23:17.3 61.14 -29.12 14.5 0.0 5.0 83 42 -76 245 50 -102 -2.760 2.920 -0.157 0.307 0.503 0.976 97 80 -2.857 253 9 -0.376 343 4 3.235 3.046 23 C201608061223A 
2016/08/06 19:56:23.2 169.60 -22.95 10.0 0.0 5.2 107 36 -83 278 55 -95 -0.688 0.694 -0.006 0.252 0.000 -0.157 168 80 -0.734 281 4 -0.036 11 10 0.769 0.751 24 C201608061956A 
2016/08/07 01:41:48.2 125.96 -49.52 10.0 0.0 4.4 287 42 -107 130 50 -75 -2.600 1.660 0.937 0.054 0.772 -0.504 100 78 -2.767 300 11 0.823 210 4 1.941 2.354 23 C201608070141A 
2016/08/07 05:56:14.8 154.03 -5.54 58.1 0.0 4.9 312 40 86 138 50 94 4.760 -2.400 -2.360 0.462 -0.803 2.230 225 5 -4.695 315 3 -0.162 72 84 4.856 4.775 23 C201608070556A 
2016/08/07 08:15:05.5 37.59 47.07 10.0 0.0 4.8 101 73 178 192 88 17 -0.128 -0.335 0.463 0.047 -0.332 -0.918 325 10 -0.963 199 73 -0.175 58 14 1.138 1.051 23 C201608070815A 
2016/08/07 14:02:40.1 104.16 -5.96 49.0 0.0 5.0 281 36 66 130 58 106 2.080 -1.990 -0.086 0.671 -0.875 1.280 208 12 -2.836 301 14 0.440 80 72 2.401 2.619 23 C201608071402A 
2016/08/07 21:21:06.3 -132.82 -54.02 10.0 0.0 5.1 110 72 4 19 87 162 -0.208 2.610 -2.400 0.836 1.090 3.060 66 10 -3.960 189 72 -0.426 333 15 4.388 4.174 23 C201608072121A 
2016/08/08 12:24:32.8 -71.65 -31.59 30.0 0.0 5.0 6 43 134 133 60 57 2.360 0.375 -2.730 1.560 -0.371 1.370 246 10 -3.399 151 28 0.167 353 60 3.237 3.318 23 C201608081224A 
2016/08/08 18:11:04.8 145.58 18.32 196.4 0.0 5.1 221 38 93 37 52 88 2.650 -1.100 -1.560 0.315 0.563 -1.040 128 7 -2.474 38 2 -0.269 293 83 2.733 2.603 23 C201608081811A 
2016/08/08 19:03:23.4 -76.25 -14.52 10.0 0.0 5.1 338 23 86 162 67 92 0.707 0.100 -0.807 0.241 -0.764 0.364 251 22 -1.261 342 1 0.227 75 68 1.034 1.147 24 C201608081903A 
2016/08/09 11:27:39.5 123.71 0.16 137.6 0.0 4.9 340 39 161 84 78 53 0.778 -0.968 0.191 1.790 0.634 1.370 202 24 -2.395 93 37 -0.206 318 44 2.602 2.498 23 C201608091127A 
2016/08/09 13:21:03.7 -82.72 4.92 5.3 0.0 4.6 3 81 176 94 86 9 -0.013 0.287 -0.274 0.385 0.167 2.250 228 3 -2.268 119 80 -0.073 319 10 2.342 2.305 23 C201608091321A 
2016/08/09 13:43:02.0 -179.79 -31.64 227.1 0.0 5.0 170 18 -138 39 78 -76 -3.070 -0.239 3.310 -4.350 -4.460 0.686 327 55 -7.297 216 14 0.557 118 31 6.742 7.019 23 C201608091343A 
2016/08/10 02:57:17.5 -122.80 39.33 14.4 0.0 5.1 237 73 -10 330 81 -163 -0.590 -4.060 4.650 1.320 -0.838 2.230 194 18 -5.087 358 71 -0.146 103 5 5.233 5.160 23 C201608100257A 
2016/08/10 04:06:59.0 125.71 5.57 127.0 0.0 5.2 12 35 176 106 88 55 0.086 0.287 -0.373 0.988 -0.240 0.625 224 33 -1.238 107 35 -0.005 345 38 1.243 1.240 24 C201608100406A 
2016/08/10 08:17:46.3 125.31 5.67 74.3 0.0 4.7 10 68 165 106 76 22 1.350 0.738 -2.090 0.966 0.039 3.110 237 5 -4.137 136 64 0.998 329 25 3.137 3.637 23 C201608100817A 
2016/08/10 23:23:15.2 -175.35 -20.66 56.7 0.0 4.9 308 19 12 207 86 108 0.205 0.527 -0.732 -0.806 -1.650 0.197 280 38 -2.024 25 18 0.137 135 46 1.887 1.956 23 C201608102323A 
2016/08/11 01:01:07.8 86.24 34.44 31.5 0.0 4.7 66 40 -32 182 70 -125 -1.140 -0.163 1.300 -0.052 1.360 1.400 51 51 -2.012 195 33 -0.509 297 18 2.517 2.264 23 C201608110101A 
2016/08/11 03:35:02.5 -178.59 -29.54 18.9 0.0 4.7 1 87 -178 271 88 -3 -0.197 0.151 0.045 0.116 -0.069 2.200 226 4 -2.111 57 86 -0.189 316 1 2.299 2.205 23 C201608110335A 
2016/08/11 09:38:14.5 -99.04 16.43 10.0 0.0 4.9 296 28 98 107 62 86 2.220 -1.610 -0.610 1.340 -0.282 0.493 200 17 -2.224 109 4 -0.423 7 73 2.647 2.435 23 C201608110938A 
2016/08/11 10:16:04.8 -43.51 10.82 10.0 0.0 4.7 274 63 166 11 78 28 0.071 -0.664 0.593 -0.644 1.400 -2.030 140 10 -2.216 32 60 -0.684 236 28 2.900 2.558 23 C201608111016A 
2016/08/11 11:20:01.3 150.22 -5.55 95.4 0.0 4.7 340 20 -20 89 83 -109 -0.535 0.356 0.179 -1.910 -0.198 -0.650 339 48 -2.185 92 19 0.226 196 36 1.959 2.072 23 C201608111120A 
2016/08/11 18:06:06.4 -25.34 -58.96 43.9 0.0 5.0 199 51 145 313 63 45 2.000 1.360 -3.360 -1.160 0.422 1.350 74 7 -3.807 338 39 0.882 172 50 2.925 3.366 23 C201608111806A 
2016/08/12 00:46:24.1 86.29 34.40 10.0 0.0 4.7 57 34 -40 182 69 -117 -1.330 -0.597 1.930 0.221 1.600 1.450 55 57 -2.095 193 25 -1.034 292 19 3.133 2.614 23 C201608120046A 
2016/08/12 01:26:36.3 173.12 -22.48 16.4 0.0 7.2 288 75 176 19 87 15 -0.879 -3.760 4.630 -0.181 2.060 -5.310 153 8 -6.434 32 75 -1.217 245 13 7.643 7.039 26 C201608120126A 
2016/08/12 03:29:32.7 -177.34 -25.18 112.8 0.0 6.1 121 13 -143 355 83 -80 -0.509 0.024 0.484 0.136 -1.990 -0.412 277 51 -2.074 174 10 -0.045 76 37 2.118 2.096 25 C201608120329A 
2016/08/12 13:00:33.8 172.94 -22.88 10.0 0.0 4.8 269 41 67 118 53 109 3.270 -3.400 0.127 0.524 -1.030 0.930 195 6 -3.714 287 15 0.126 83 74 3.586 3.650 23 C201608121300A 
2016/08/12 18:01:01.3 78.29 40.72 39.0 0.0 5.2 302 33 131 77 66 67 2.670 -3.280 0.611 2.200 1.080 0.618 183 18 -4.019 86 21 0.166 311 62 3.854 3.937 23 C201608121800A 
2016/08/12 18:20:12.2 119.90 -9.65 48.9 0.0 5.4 6 49 -159 262 74 -43 -0.489 0.193 0.297 0.843 -0.186 0.986 215 41 -1.398 65 45 0.042 319 16 1.357 1.378 24 C201608121820A 
2016/08/12 18:38:42.7 127.31 -3.39 65.2 0.0 5.3 267 30 88 90 60 91 3.460 -3.700 0.240 2.130 -0.043 -0.081 179 15 -4.287 269 1 0.240 4 75 4.047 4.167 23 C201608121838A 
2016/08/12 20:47:32.4 -1.52 84.03 10.0 0.0 5.0 224 40 -84 36 51 -95 -5.650 2.370 3.280 -0.392 -1.090 2.540 276 83 -5.782 39 4 0.270 129 6 5.512 5.647 23 C201608122047A 
2016/08/12 21:32:57.3 173.42 -22.60 10.0 0.0 5.2 292 61 164 30 76 30 0.244 -0.675 0.431 0.068 0.354 -0.453 158 10 -0.869 53 57 0.089 254 31 0.780 0.824 24 C201608122132A 
2016/08/12 23:35:25.0 66.17 -14.23 10.0 0.0 4.8 47 62 -21 147 71 -150 -0.375 -1.290 1.670 -1.140 0.336 0.401 9 34 -2.132 176 55 0.394 275 6 1.743 1.938 23 C201608122335A 
2016/08/13 06:37:54.3 172.89 -22.19 10.0 0.0 4.7 197 77 -173 105 83 -13 -0.457 1.990 -1.530 -0.597 0.495 2.770 61 15 -3.240 257 75 -0.290 152 4 3.533 3.386 23 C201608130637A 
2016/08/13 07:03:25.4 172.86 -22.70 10.0 0.0 4.8 268 40 97 79 50 84 2.690 -2.550 -0.140 0.448 0.282 -0.282 173 5 -2.626 83 4 -0.125 312 83 2.751 2.688 23 C201608130703A 
2016/08/13 08:29:50.9 101.55 37.71 21.0 0.0 5.2 127 40 78 323 51 100 2.170 -1.080 -1.090 -0.098 0.532 1.170 46 6 -2.300 137 8 0.043 280 80 2.257 2.279 23 C201608130829A 
2016/08/13 13:20:56.8 172.73 -22.62 10.0 0.0 4.9 250 29 18 143 81 118 0.708 -1.560 0.854 1.740 -1.960 1.240 211 31 -3.501 319 27 0.730 82 47 2.773 3.137 23 C201608131320A 
2016/08/13 14:05:04.2 124.49 11.55 30.5 0.0 5.1 348 42 86 174 48 94 5.150 0.875 -6.030 -0.120 -0.591 1.070 261 3 -6.220 352 3 1.027 126 86 5.189 5.704 23 C201608131405A 
2016/08/13 16:15:36.0 -105.75 -4.25 10.0 0.0 5.0 277 84 -4 8 86 -174 -0.317 1.070 -0.750 0.149 -0.388 3.390 233 7 -3.402 39 82 -0.269 142 2 3.674 3.538 23 C201608131615A 
2016/08/13 20:15:07.2 140.37 34.52 38.4 0.0 5.2 171 34 78 5 57 98 4.090 0.112 -4.210 0.466 1.830 0.167 89 12 -4.597 181 6 0.059 298 77 4.530 4.563 23 C201608132015A 
2016/08/13 20:41:26.7 172.98 -22.74 10.0 0.0 4.6 242 42 50 111 59 120 1.500 -2.020 0.512 0.612 -0.693 -0.110 180 10 -2.123 275 26 0.169 71 62 1.947 2.035 23 C201608132041A 
2016/08/13 22:59:07.4 173.03 -22.73 10.0 0.0 5.1 251 34 63 103 60 107 1.190 -1.510 0.321 0.685 -0.298 -0.063 180 13 -1.674 274 15 0.238 50 70 1.437 1.555 24 C201608132259A 
2016/08/14 04:09:48.0 -176.26 -27.35 10.0 0.0 5.5 183 23 81 13 67 94 0.769 0.039 -0.808 0.195 0.751 -0.120 100 22 -1.137 191 4 0.050 290 68 1.087 1.112 24 C201608140409A 
2016/08/14 11:15:15.0 142.27 50.47 11.0 0.0 5.7 325 28 73 163 63 99 4.280 -0.501 -3.780 0.634 -3.220 2.010 247 18 -5.753 339 8 0.343 92 71 5.409 5.581 24 C201608141115A 
2016/08/14 13:28:42.5 -69.17 -20.20 100.0 0.0 5.0 204 33 -56 345 63 -110 -3.480 -0.941 4.420 1.180 -2.450 0.308 219 66 -4.586 354 18 -0.533 90 16 5.118 4.852 23 C201608141328A 
2016/08/14 15:05:20.9 72.53 38.77 4.8 0.0 5.0 210 41 -46 338 62 -121 -1.610 -0.430 2.040 0.959 -0.800 0.205 201 60 -2.294 354 27 0.086 90 12 2.208 2.251 23 C201608141505A 
2016/08/14 16:28:55.6 179.50 51.54 65.0 0.0 5.6 190 49 -33 303 66 -134 -1.900 -0.717 2.620 2.060 0.003 -1.720 165 49 -3.636 325 39 0.154 63 10 3.485 3.561 24 C201608141628A 
2016/08/14 22:43:11.4 173.09 -22.65 10.0 0.0 4.9 350 58 -153 245 68 -35 -0.814 -0.542 1.360 1.160 -0.298 1.330 204 40 -2.213 37 49 0.144 299 6 2.073 2.143 23 C201608142243A 
2016/08/15 01:01:53.2 -147.05 -57.46 10.0 0.0 4.3 301 84 1 211 89 174 -0.191 0.832 -0.641 -0.089 -0.061 0.381 257 4 -0.736 24 83 -0.197 166 5 0.934 0.835 24 C201608150102A 
2016/08/15 02:59:00.8 -72.01 -15.65 20.0 0.0 5.5 221 76 -169 128 79 -14 -0.599 2.660 -2.060 -0.181 0.508 0.423 84 17 -2.262 273 72 -0.440 175 2 2.703 2.483 24 C201608150258A 
2016/08/15 05:28:14.6 125.85 5.74 101.0 0.0 4.8 120 26 -134 347 71 -71 -1.810 0.218 1.590 0.423 -2.540 -1.580 284 59 -3.212 161 18 -0.473 63 24 3.683 3.448 23 C201608150528A 
2016/08/15 07:04:41.0 141.72 37.41 33.0 0.0 5.6 242 24 156 354 81 68 0.540 0.308 -0.848 -0.226 1.760 -0.647 102 32 -2.117 357 22 0.187 240 50 1.930 2.023 24 C201608150704A 
2016/08/15 08:23:08.1 142.40 50.35 14.7 0.0 4.7 330 34 69 175 58 104 2.730 -0.576 -2.150 -0.409 -1.330 0.629 255 12 -2.619 348 12 -0.529 120 73 3.152 2.885 23 C201608150823A 
2016/08/15 11:32:02.6 122.19 10.90 29.0 0.0 5.4 237 17 -80 46 73 -93 -0.753 0.470 0.283 -0.823 -0.807 0.415 312 62 -1.369 47 3 -0.043 139 28 1.412 1.390 24 C201608151132A 
2016/08/15 17:06:21.8 -114.31 30.64 10.0 0.0 4.5 12 34 -98 202 56 -84 -1.520 0.263 1.260 0.320 0.500 0.337 132 78 -1.643 19 5 0.173 288 11 1.473 1.558 23 C201608151706A 
2016/08/15 18:00:59.3 172.88 -22.50 10.0 0.0 5.1 5 36 -97 194 54 -85 -4.630 -1.190 5.830 0.571 1.710 1.220 125 80 -4.941 11 4 -1.375 280 9 6.326 5.633 23 C201608151801A 
2016/08/16 02:58:38.3 -68.68 -22.50 107.2 0.0 5.4 216 13 -44 348 81 -100 -0.408 -0.058 0.466 0.284 -1.190 0.123 247 53 -1.312 350 10 0.013 87 35 1.300 1.306 24 C201608160258A 
2016/08/16 16:13:21.1 162.98 -11.13 10.0 0.0 4.8 296 40 121 78 57 67 2.050 -2.240 0.183 0.742 0.716 0.322 185 9 -2.381 92 19 -0.058 298 69 2.432 2.407 23 C201608161613A 
2016/08/16 18:17:32.2 -71.10 -19.76 17.6 0.0 5.1 335 23 75 172 68 96 4.860 -0.217 -4.640 0.464 -5.110 1.410 257 23 -7.180 349 6 0.094 93 66 7.089 7.135 23 C201608161817A 
2016/08/16 21:33:43.8 70.77 -26.05 10.0 0.0 4.7 309 28 -110 151 64 -80 -2.800 1.380 1.420 -0.582 1.930 -0.834 82 69 -3.562 327 9 0.720 234 19 2.842 3.202 23 C201608162133A 
2016/08/16 23:57:58.6 145.75 18.45 196.2 0.0 4.9 174 37 126 312 61 66 3.390 -0.449 -2.940 -2.170 0.646 1.570 59 13 -4.041 324 21 -0.326 179 66 4.368 4.205 23 C201608162357A 
2016/08/17 14:03:19.8 142.38 50.37 13.7 0.0 4.6 309 47 54 176 54 122 1.460 -0.382 -1.080 -0.780 -0.594 0.547 244 4 -1.390 336 25 -0.545 146 64 1.933 1.661 23 C201608171403A 
2016/08/17 15:11:54.4 149.65 -4.59 548.1 0.0 4.9 234 47 -34 349 66 -132 -0.794 -0.329 1.120 0.482 -0.624 0.658 211 50 -1.407 8 37 -0.053 107 11 1.456 1.431 24 B201608171511A 
2016/08/17 16:22:05.1 -82.04 7.79 10.0 0.0 4.8 264 80 -5 354 86 -170 0.036 -0.586 0.550 0.286 -0.447 2.670 219 10 -2.836 19 79 0.114 129 4 2.722 2.779 23 C201608171622A 
2016/08/17 22:14:15.9 173.49 -15.95 10.0 0.0 5.0 333 36 -77 136 55 -100 -4.080 1.370 2.710 -1.340 0.778 -1.900 14 78 -4.408 142 8 0.114 233 10 4.295 4.351 23 C201608172214A 
2016/08/17 22:26:19.7 173.48 -15.98 10.0 0.0 5.2 316 37 -103 152 54 -81 -5.830 2.110 3.720 -0.293 1.900 -2.630 98 79 -6.200 326 8 0.285 235 8 5.915 6.057 23 C201608172226A 
2016/08/18 03:29:49.2 172.38 -22.48 10.0 0.0 5.0 90 76 -7 182 83 -166 -1.750 1.050 0.703 -0.072 1.130 5.780 47 14 -5.129 207 75 -1.592 315 5 6.723 5.926 23 C201608180329A 
2016/08/18 04:07:50.7 162.38 -11.23 10.0 0.0 4.8 274 28 79 106 63 96 2.330 -2.810 0.482 1.750 -0.576 0.654 192 17 -3.508 283 5 0.586 29 72 2.924 3.216 23 C201608180407A 
2016/08/18 04:30:08.8 148.72 -19.83 10.0 0.0 5.7 356 78 178 87 88 12 -0.189 -0.453 0.642 0.943 0.276 4.340 221 7 -4.347 95 78 -0.266 312 10 4.614 4.480 24 C201608180430A 
2016/08/18 07:32:34.9 6.37 73.26 10.0 0.0 4.5 232 42 -67 23 52 -109 -1.560 0.619 0.939 0.237 -0.504 0.642 234 74 -1.715 35 15 0.250 126 5 1.463 1.589 23 C201608180732A 
2016/08/18 07:54:04.2 149.99 -6.24 63.5 0.0 5.1 265 34 84 92 57 94 0.998 -1.120 0.121 0.453 -0.049 -0.028 179 12 -1.213 270 3 0.118 15 78 1.094 1.153 24 C201608180754A 
2016/08/18 10:49:19.7 -21.32 -0.80 10.0 0.0 4.6 172 75 -2 263 88 -165 -0.017 0.275 -0.258 0.259 0.077 -0.988 128 12 -1.061 272 75 0.005 37 9 1.056 1.058 24 C201608181049A 
2016/08/18 11:19:15.4 128.20 -7.38 137.5 0.0 5.3 312 44 131 81 59 58 0.875 -0.920 0.045 0.395 0.456 0.336 194 8 -1.060 100 27 -0.135 299 62 1.194 1.127 24 C201608181119A 
2016/08/18 15:25:12.2 -176.34 -28.13 11.4 0.0 5.1 178 24 79 10 66 95 4.770 -0.409 -4.360 1.020 4.060 -0.255 97 21 -5.970 188 5 -0.453 290 68 6.424 6.197 23 C201608181525A 
2016/08/18 16:25:07.7 173.27 -22.91 10.0 0.0 5.2 56 41 -95 242 49 -86 -5.590 4.170 1.420 0.855 0.184 2.640 185 85 -5.665 59 3 -0.167 329 4 5.831 5.748 23 C201608181625A 
2016/08/18 16:54:09.8 -176.20 -27.79 10.0 0.0 4.9 200 34 100 8 56 83 3.910 -0.637 -3.270 -0.112 1.570 -0.744 103 11 -3.758 12 6 -0.491 255 78 4.253 4.005 23 C201608181654A 
2016/08/18 18:09:43.9 -123.24 -55.90 10.0 0.0 6.0 286 81 6 195 84 171 -0.036 0.728 -0.692 -0.225 -0.185 1.160 241 2 -1.344 343 79 -0.089 151 11 1.434 1.389 25 C201608181809A 
