date time lon lat dep Mb Ms strike1 dip1 rake1 strike2 dip2 rake2  mrr mtt mpp mrt mrp mtp p_trend p_plu p_eigen b_trend b_plu b_eigen t_trend t_plu t_eigen scale exponent event_name 
2015/02/04 08:20:43.6 -175.88 -25.74 19.0 0.0 5.5 174 31 73 14 61 100 2.860 0.124 -2.990 0.697 1.630 -0.217 308 72 3.402 189 9 0.048 96 15 -3.456 3.429 24 C201502040820A 
2015/02/04 10:44:16.7 83.43 32.87 10.0 0.0 5.1 215 84 2 125 88 174 -0.037 -1.500 1.530 0.108 -0.149 -0.571 80 6 1.650 287 84 -0.049 170 3 -1.608 1.629 24 C201502041044A 
2015/02/04 10:59:28.8 -62.83 10.68 110.5 0.0 5.1 193 33 16 90 81 122 0.632 -0.664 0.033 2.050 -0.122 -1.340 31 44 2.488 264 31 0.094 154 29 -2.582 2.535 23 C201502041059A 
2015/02/04 13:15:22.5 -176.35 -25.76 49.2 0.0 4.9 207 31 93 23 59 88 2.970 -0.770 -2.200 0.527 1.420 -0.853 288 76 3.357 24 2 -0.375 114 14 -2.981 3.169 23 C201502041315A 
2015/02/04 17:41:44.6 124.99 -0.13 54.3 0.0 5.2 237 35 116 26 59 73 1.050 -0.461 -0.588 0.081 0.595 -0.600 258 70 1.251 35 15 -0.010 129 13 -1.240 1.245 24 C201502041741A 
2015/02/05 04:21:50.9 -72.14 8.24 5.0 0.0 5.3 53 53 138 171 57 45 0.678 0.264 -0.942 0.278 -0.183 -0.559 24 53 0.922 199 37 0.242 291 2 -1.164 1.043 24 C201502050421A 
2015/02/05 04:40:51.5 -82.62 5.22 4.0 0.0 5.7 2 86 177 92 87 4 -0.086 0.314 -0.228 0.302 0.243 3.960 317 5 4.048 132 85 -0.121 227 0 -3.926 3.987 24 C201502050440A 
2015/02/05 07:42:53.6 -82.67 5.28 10.0 0.0 4.6 178 81 -179 88 89 -9 -0.192 -0.092 0.284 -0.459 -0.027 2.800 133 6 2.938 264 81 -0.188 43 7 -2.750 2.844 23 C201502050742A 
2015/02/05 13:32:54.8 89.70 -21.81 10.0 0.0 5.3 168 52 16 68 77 141 1.710 1.780 -3.490 3.570 0.394 -3.990 21 36 6.096 233 49 0.128 123 16 -6.224 6.160 23 C201502051332A 
2015/02/05 18:19:27.8 128.37 -7.52 138.8 0.0 5.0 325 53 135 86 56 47 1.500 -1.660 0.162 0.528 0.865 1.130 298 56 2.187 114 34 0.019 205 2 -2.204 2.195 23 C201502051819A 
2015/02/06 01:25:11.8 134.40 33.76 10.8 0.0 4.7 57 85 179 147 89 5 0.328 1.520 -1.850 0.079 -0.149 -0.722 12 5 1.677 157 84 0.327 282 3 -2.005 1.841 23 C201502060125A 
2015/02/06 02:45:36.1 -173.87 -16.99 66.0 0.0 4.7 290 64 -179 200 89 -26 -0.379 -2.230 2.610 0.450 1.760 -2.820 248 17 4.343 17 64 -0.419 152 19 -3.924 4.133 23 C201502060245A 
2015/02/06 03:06:02.8 179.43 -33.64 14.3 0.0 4.6 32 36 -81 202 54 -96 -2.470 0.311 2.160 0.189 0.855 1.230 296 9 2.909 205 5 -0.284 86 80 -2.623 2.766 23 C201502060306A 
2015/02/06 03:48:11.9 -17.71 64.62 7.2 0.0 4.7 321 37 -82 131 54 -96 -1.770 0.855 0.919 -0.484 0.235 -0.613 225 9 1.577 135 5 0.289 16 80 -1.862 1.720 23 C201502060348A 
2015/02/06 08:03:19.4 126.26 9.55 77.2 0.0 5.2 170 26 82 359 65 94 1.150 0.216 -1.360 0.008 1.020 0.142 277 70 1.515 177 4 0.223 86 19 -1.731 1.623 24 C201502060803A 
2015/02/06 09:39:05.6 126.31 9.50 62.8 0.0 4.9 172 31 84 360 59 94 4.970 0.172 -5.140 0.173 2.800 0.354 280 75 5.706 178 3 0.175 87 14 -5.879 5.792 23 C201502060939A 
2015/02/06 09:43:52.0 172.75 -20.75 10.0 0.0 4.9 191 49 -140 72 61 -49 -1.490 0.592 0.899 -1.040 0.300 1.640 134 7 2.455 230 35 -0.212 34 54 -2.242 2.349 23 C201502060944A 
2015/02/06 21:01:07.8 104.89 28.35 10.0 0.0 5.0 18 40 79 212 51 99 1.970 -0.691 -1.280 -0.431 -0.163 -0.312 167 81 2.042 26 7 -0.597 295 6 -1.446 1.744 23 C201502062101A 
2015/02/06 22:02:28.1 -87.72 12.54 77.4 0.0 5.4 301 43 92 119 47 88 1.220 -0.977 -0.244 0.086 -0.018 0.629 353 88 1.223 120 1 0.117 210 2 -1.341 1.282 24 C201502062202A 
2015/02/07 18:53:25.5 135.62 -3.44 43.0 0.0 5.2 241 49 47 116 56 128 1.840 -2.620 0.787 0.307 -1.010 -0.056 84 59 2.469 273 31 0.179 180 4 -2.641 2.555 23 C201502071853A 
2015/02/07 21:32:12.6 -141.54 -56.79 10.0 0.0 4.8 21 85 176 111 86 5 -1.040 2.540 -1.500 0.450 0.189 2.200 336 6 3.558 153 84 -1.092 246 0 -2.467 3.013 23 C201502072132A 
2015/02/08 15:09:08.9 119.37 -2.43 37.3 0.0 5.6 52 43 -159 307 76 -49 -1.000 2.500 -1.490 1.490 -0.542 -0.358 7 21 3.108 115 39 -1.167 256 44 -1.932 2.520 24 C201502081509A 
2015/02/08 15:22:10.1 179.07 -34.10 212.5 0.0 4.9 263 39 -161 157 78 -52 -0.308 0.411 -0.103 -0.245 0.618 -0.569 219 24 1.017 328 37 -0.153 104 44 -0.865 0.941 24 C201502081522A 
2015/02/09 01:45:02.7 -115.66 31.53 0.9 0.0 4.9 124 82 177 215 87 8 -0.718 -3.520 4.240 -0.065 -0.692 -1.490 80 7 4.600 233 82 -0.790 349 4 -3.808 4.204 23 C201502090145A 
2015/02/09 07:59:31.5 -17.13 0.20 10.0 0.0 5.3 79 68 -172 346 83 -22 1.540 1.670 -3.210 -1.420 -3.010 -4.590 34 10 4.487 148 67 2.734 300 21 -7.221 5.854 23 C201502090759A 
2015/02/09 12:50:06.1 172.47 -20.53 48.1 0.0 5.0 54 44 -52 187 56 -121 -1.760 0.283 1.480 -0.570 0.819 1.080 298 7 2.164 205 25 0.075 42 64 -2.236 2.200 23 C201502091250A 
2015/02/09 15:14:58.8 167.01 -11.52 40.3 0.0 4.8 178 35 -123 37 61 -69 -1.800 0.177 1.620 -1.090 -0.550 0.416 112 14 1.932 207 19 0.377 347 67 -2.312 2.122 23 C201502091514A 
2015/02/09 22:20:09.5 4.00 79.68 10.0 0.0 4.5 43 49 -48 168 56 -128 -1.380 0.127 1.250 -1.210 0.496 0.406 284 4 1.388 192 31 0.778 21 59 -2.168 1.778 23 C201502092220A 
2015/02/10 04:54:16.0 -90.50 -41.50 10.0 0.0 4.9 357 60 -2 88 88 -150 -0.751 0.851 -0.100 -1.640 0.514 -2.850 218 19 3.822 91 60 -1.033 316 22 -2.789 3.305 23 C201502100454A 
2015/02/10 08:56:29.9 30.01 37.17 5.0 0.0 4.5 32 44 -56 168 55 -119 -1.660 0.177 1.480 -0.896 0.453 0.292 278 6 1.568 186 23 0.532 21 66 -2.103 1.835 23 C201502100856A 
2015/02/10 13:29:38.4 126.18 11.23 10.0 0.0 5.4 171 28 92 348 62 89 1.400 -0.064 -1.340 -0.214 0.932 0.245 255 73 1.697 349 1 -0.019 79 17 -1.682 1.689 24 C201502101329B 
2015/02/10 14:47:50.5 57.58 9.72 10.0 0.0 5.4 122 33 114 274 60 75 1.520 -1.460 -0.061 -0.913 -0.169 0.514 150 71 1.827 282 13 0.004 15 14 -1.833 1.830 24 C201502101447A 
2015/02/10 16:09:24.1 120.62 14.00 134.9 0.0 5.1 270 31 40 144 71 114 3.890 -3.860 -0.034 1.890 -4.600 2.240 86 57 6.941 316 23 -0.536 216 22 -6.409 6.675 23 C201502101609A 
2015/02/10 21:28:56.2 -97.08 1.84 10.0 0.0 4.7 288 41 138 52 64 58 2.250 -2.360 0.115 0.555 2.240 -0.156 277 58 3.689 68 29 -1.151 165 13 -2.533 3.111 23 C201502102128A 
2015/02/11 03:30:11.8 92.35 13.23 20.1 0.0 5.1 151 63 173 244 84 27 -0.072 -0.788 0.860 -0.387 -0.499 0.624 111 23 1.327 256 62 -0.276 14 14 -1.051 1.189 24 C201502110330A 
2015/02/11 13:01:15.8 -66.72 -23.56 202.5 0.0 5.5 156 13 -100 346 77 -88 -0.885 -0.066 0.950 0.459 -1.900 -0.373 74 32 2.277 166 2 -0.182 259 58 -2.096 2.186 24 C201502111301A 
2015/02/11 18:57:22.5 -66.69 -23.11 223.0 0.0 6.7 168 19 -104 3 72 -85 -0.803 -0.012 0.815 -0.090 -1.070 -0.067 89 26 1.348 181 5 -0.003 281 63 -1.345 1.346 26 C201502111857A 
2015/02/11 21:29:24.6 -179.60 -65.60 10.0 0.0 5.8 223 45 175 316 86 45 -0.016 4.550 -4.540 -4.880 1.970 -0.852 190 33 7.911 320 45 -2.503 81 27 -5.414 6.663 24 C201502112129A 
2015/02/12 02:11:41.5 -75.09 72.05 18.0 0.0 4.6 112 59 -145 2 61 -36 -1.200 -0.129 1.330 -0.894 -0.657 -1.620 57 1 2.379 149 45 -0.081 326 45 -2.296 2.337 23 C201502120211A 
2015/02/12 13:40:32.3 166.96 -12.36 208.8 0.0 4.9 33 32 134 164 67 67 2.030 0.378 -2.410 1.030 -1.770 -0.452 39 61 3.110 174 22 -0.080 272 19 -3.032 3.071 23 C201502121340A 
2015/02/12 14:33:07.8 93.92 24.00 65.8 0.0 4.8 170 75 -174 78 84 -15 0.703 -2.070 1.370 -1.490 0.575 4.160 125 6 4.190 237 74 1.073 33 15 -5.260 4.725 23 C201502121433A 
2015/02/12 15:01:13.9 126.40 1.57 46.2 0.0 4.9 34 42 91 213 48 89 2.230 -0.659 -1.570 -0.127 -0.220 -1.060 116 87 2.244 213 0 0.039 303 3 -2.282 2.263 23 C201502121501A 
2015/02/12 15:50:59.9 -105.74 19.35 41.7 0.0 5.5 283 67 -159 184 71 -25 -0.954 -0.086 1.040 0.237 0.375 -1.800 234 3 2.371 329 59 -0.716 142 31 -1.655 2.013 24 C201502121550A 
2015/02/12 18:19:03.2 -85.89 -40.22 10.0 0.0 4.6 269 71 -175 178 85 -19 -0.683 0.465 0.219 -0.074 0.998 -3.130 225 10 3.606 345 70 -0.614 132 17 -2.991 3.299 23 C201502121819A 
2015/02/12 22:21:36.2 -81.82 7.61 40.8 0.0 4.8 93 72 10 0 81 162 0.790 -0.258 -0.532 -0.041 0.368 1.750 316 19 1.438 153 70 0.743 48 6 -2.180 1.809 23 C201502122221A 
2015/02/13 03:21:42.7 92.87 2.93 10.0 0.0 4.8 108 68 -171 14 82 -23 -0.090 -1.010 1.100 -0.604 -0.727 -1.710 63 10 2.112 175 66 0.206 329 22 -2.317 2.215 23 C201502130321A 
2015/02/13 06:40:03.1 163.31 57.08 10.0 0.0 5.0 246 44 47 118 60 123 2.220 -2.410 0.186 0.599 -1.750 -0.036 79 60 3.278 280 28 -0.779 185 9 -2.503 2.890 23 C201502130640A 
2015/02/13 13:50:40.0 149.25 -3.25 10.0 0.0 5.0 283 85 -1 13 89 -175 -0.004 1.300 -1.300 -0.002 -0.263 2.650 148 3 2.958 26 85 0.006 238 4 -2.968 2.963 23 C201502131350A 
2015/02/13 14:17:36.0 149.25 -3.25 10.0 0.0 4.9 190 74 175 282 85 16 0.291 0.586 -0.877 -0.559 0.022 1.850 147 15 1.967 299 73 0.214 55 8 -2.181 2.074 23 C201502131417A 
2015/02/13 17:02:05.9 148.86 -3.38 10.0 0.0 5.0 286 76 -1 16 89 -166 -0.091 1.100 -1.010 -0.118 -0.471 1.720 150 9 2.114 21 76 -0.077 242 10 -2.038 2.076 24 C201502131702A 
2015/02/13 17:14:32.8 148.97 -3.78 10.0 0.0 4.5 195 76 180 285 90 14 -0.165 1.220 -1.060 -0.585 0.076 2.030 150 10 2.491 285 76 -0.186 59 10 -2.310 2.401 23 C201502131714A 
2015/02/13 18:48:17.9 -31.87 52.51 17.6 0.0 5.3 188 74 2 97 88 164 -0.668 -0.767 1.430 1.180 -0.608 -4.210 52 12 4.942 271 74 -0.831 144 10 -4.116 4.529 24 C201502131848A 
2015/02/13 18:59:12.2 -31.90 52.65 16.7 0.0 7.1 187 80 -2 277 88 -170 -0.379 -1.030 1.410 0.891 -0.052 -4.910 52 6 5.311 286 80 -0.342 142 8 -4.968 5.139 26 C201502131859A 
2015/02/13 20:06:32.3 121.42 22.64 29.7 0.0 6.2 354 49 52 224 54 125 2.220 0.449 -2.670 -1.030 0.094 -1.220 194 62 2.763 21 28 0.338 290 3 -3.102 2.933 25 C201502132006A 
2015/02/14 02:28:56.2 -117.26 37.14 17.0 0.0 4.7 40 40 -73 198 52 -103 -3.060 0.859 2.200 -0.263 0.886 1.120 298 6 2.906 207 11 0.348 58 78 -3.255 3.080 23 C201502140228A 
2015/02/14 11:13:29.5 65.18 -18.05 10.0 0.0 4.8 344 41 -68 136 53 -108 -1.740 0.445 1.300 -0.614 0.050 -0.722 239 6 1.748 147 14 0.164 350 74 -1.907 1.827 23 C201502141113A 
2015/02/14 16:01:07.4 -13.34 -47.42 10.0 0.0 4.7 175 43 -72 331 49 -107 -4.320 0.639 3.680 1.180 -0.077 -1.010 72 3 4.006 342 13 0.582 175 77 -4.589 4.298 23 C201502141601A 
2015/02/14 16:54:24.1 -14.60 -16.89 10.0 0.0 5.3 178 38 87 2 52 92 2.850 0.264 -3.110 0.089 0.755 -0.012 285 83 2.947 181 2 0.261 90 7 -3.204 3.076 23 C201502141654A 
2015/02/14 17:32:32.0 -14.25 -46.25 10.0 0.0 4.9 336 42 -89 155 48 -91 -2.300 0.889 1.410 -0.104 0.141 -0.298 245 3 1.553 155 1 0.754 51 87 -2.308 1.930 23 C201502141732A 
2015/02/14 19:07:23.2 146.75 -5.39 257.0 0.0 4.8 146 44 135 271 61 55 3.550 -3.110 -0.441 -2.310 -1.740 2.260 131 59 5.278 290 30 -0.688 25 9 -4.591 4.935 23 C201502141907A 
2015/02/14 19:12:55.9 -29.63 -55.31 10.0 0.0 5.0 331 68 177 62 87 22 -0.427 -1.790 2.220 0.666 0.858 1.340 288 17 2.935 68 68 -0.644 194 13 -2.288 2.612 23 C201502141912A 
2015/02/15 04:36:35.5 -33.45 52.71 10.0 0.0 4.7 280 77 -170 188 81 -13 -0.049 -1.010 1.060 0.756 0.741 -3.260 234 3 3.452 333 74 0.245 143 16 -3.697 3.574 23 C201502150436A 
2015/02/15 08:04:39.0 46.95 32.73 10.0 0.0 4.8 310 23 100 119 68 86 1.870 -1.240 -0.628 1.660 -0.847 0.846 22 67 2.654 121 4 -0.052 213 23 -2.600 2.627 23 C201502150804A 
2015/02/15 10:03:10.0 168.93 -18.60 217.1 0.0 5.0 158 43 -14 259 80 -132 -0.328 0.649 -0.321 0.878 0.329 -0.749 20 23 1.324 268 41 0.002 131 40 -1.326 1.325 24 C201502151003A 
2015/02/15 11:46:56.0 -12.50 -4.50 10.0 0.0 4.9 152 47 -123 15 52 -60 -2.230 0.039 2.200 -1.190 -0.342 -0.275 84 3 2.244 176 24 0.540 348 66 -2.776 2.510 23 C201502151146A 
2015/02/15 12:10:41.6 -12.04 -4.37 10.0 0.0 5.1 181 44 -79 346 47 -100 -2.530 -0.180 2.710 0.329 -0.111 -0.348 83 2 2.756 353 8 -0.180 185 82 -2.576 2.666 23 C201502151210A 
2015/02/15 12:56:47.7 150.94 -5.76 74.8 0.0 5.3 12 19 46 238 77 103 3.730 -0.973 -2.750 -6.600 -3.620 -2.520 165 56 8.608 55 13 0.021 317 31 -8.623 8.615 23 C201502151256A 
2015/02/15 13:49:47.9 176.92 -18.31 16.2 0.0 5.4 306 72 178 37 88 18 -0.011 -1.880 1.890 0.303 0.553 -0.552 263 14 2.092 43 72 -0.061 170 11 -2.032 2.062 24 C201502151349A 
2015/02/15 15:57:10.0 151.37 -25.22 15.0 0.0 4.9 262 83 -7 353 83 -173 -0.275 -0.783 1.060 0.428 -0.371 3.400 127 1 3.661 34 80 -0.176 217 10 -3.484 3.573 23 C201502151557A 
2015/02/15 21:08:44.0 165.58 -10.91 63.7 0.0 5.2 355 38 -75 156 54 -101 -5.560 0.670 4.890 -1.410 1.260 -1.090 255 8 5.381 163 9 0.578 26 78 -5.959 5.670 23 C201502152108A 
2015/02/16 11:52:09.0 -97.04 1.95 10.0 0.0 4.8 74 45 65 287 50 112 1.900 -2.090 0.194 -0.194 0.585 0.019 262 73 2.089 92 17 0.015 1 3 -2.100 2.095 23 C201502161152B 
2015/02/16 11:52:46.2 30.08 37.22 10.0 0.0 4.7 347 44 -104 187 48 -77 -3.020 0.201 2.820 0.562 0.249 -0.145 267 2 2.836 358 10 0.292 165 80 -3.127 2.982 23 C201502161152A 
2015/02/16 22:00:53.6 -28.26 -55.52 13.0 0.0 6.2 100 19 32 339 80 107 1.000 -0.615 -0.388 -0.913 2.710 1.110 269 52 3.104 156 16 0.162 56 33 -3.269 3.187 25 C201502162200A 
2015/02/16 23:06:28.3 142.88 39.86 23.0 0.0 6.7 182 18 68 26 73 97 0.860 -0.016 -0.844 0.620 1.160 -0.220 306 61 1.582 204 7 0.000 110 28 -1.583 1.583 26 C201502162306B 
2015/02/17 02:14:58.5 126.03 0.55 38.1 0.0 5.1 16 42 74 217 50 104 2.560 -0.811 -1.740 -0.688 -0.032 -0.576 185 79 2.696 28 10 -0.648 297 4 -2.040 2.368 24 C201502170214A 
2015/02/17 03:06:30.9 -28.18 -55.40 11.2 0.0 5.3 119 37 55 340 61 113 1.370 -0.563 -0.806 0.037 0.896 0.867 293 66 1.743 148 20 -0.035 53 13 -1.708 1.725 24 C201502170306A 
2015/02/17 04:46:38.9 141.89 40.11 47.0 0.0 5.5 192 27 49 56 70 108 1.150 -0.271 -0.878 1.260 0.576 -0.671 353 61 1.896 230 17 -0.077 132 23 -1.818 1.857 24 C201502170446A 
2015/02/17 05:56:57.8 179.65 -37.65 33.2 0.0 5.2 12 42 -127 237 58 -62 -5.450 1.510 3.940 3.440 -0.500 2.550 307 8 5.760 41 24 1.298 198 65 -7.058 6.409 23 C201502170556A 
2015/02/17 14:35:54.0 -71.01 -32.38 72.6 0.0 5.4 339 80 170 70 80 10 0.042 -0.974 0.933 0.151 0.329 1.090 294 14 1.517 114 76 -0.047 204 0 -1.469 1.493 24 C201502171435A 
2015/02/17 16:33:21.3 143.58 39.57 10.0 0.0 5.5 189 23 79 21 67 95 1.140 -0.094 -1.040 0.448 1.020 -0.275 299 67 1.604 199 4 -0.032 108 22 -1.566 1.585 24 C201502171633A 
2015/02/18 00:48:28.9 -103.16 8.32 5.0 0.0 5.5 351 89 0 81 90 -179 -0.260 1.040 -0.780 -0.048 -0.008 -2.900 216 1 3.170 90 89 -0.260 306 1 -2.910 3.040 24 C201502180048A 
2015/02/18 00:58:00.5 -102.96 8.35 10.0 0.0 4.6 0 50 10 264 82 140 -0.090 1.790 -1.700 -5.860 3.280 -5.410 214 33 10.107 75 49 -4.158 319 21 -5.950 8.028 23 C201502180058A 
2015/02/18 01:16:17.6 -103.05 8.28 10.0 0.0 5.5 350 67 4 258 86 157 -0.133 0.777 -0.645 -0.829 0.109 -1.650 212 19 2.118 70 67 -0.302 306 13 -1.818 1.968 24 C201502180116A 
2015/02/18 01:41:12.5 -102.96 8.38 10.0 0.0 5.0 351 71 4 259 86 161 -2.080 3.890 -1.810 -3.220 1.270 -7.280 214 16 9.818 69 71 -2.898 307 11 -6.920 8.369 23 C201502180141A 
2015/02/18 02:20:37.7 -13.47 -7.71 10.0 0.0 5.4 159 41 -101 354 50 -80 -0.797 0.016 0.780 -0.069 -0.159 -0.193 77 5 0.838 168 7 -0.016 314 81 -0.822 0.830 24 C201502180220A 
2015/02/18 03:32:21.5 -13.59 -7.61 10.0 0.0 4.9 183 47 -62 325 50 -117 -2.960 0.333 2.630 1.330 0.223 -0.692 74 2 2.826 343 20 0.639 168 70 -3.462 3.144 23 C201502180332A 
2015/02/18 04:43:39.2 159.32 -8.89 135.1 0.0 5.4 143 37 167 244 82 53 0.421 -1.230 0.804 -1.230 -0.791 0.507 119 41 1.887 250 36 -0.004 2 27 -1.888 1.888 24 C201502180443A 
2015/02/18 04:57:52.0 66.50 -9.50 10.0 0.0 5.0 141 80 -174 50 84 -10 -0.419 -2.740 3.160 -0.528 -0.122 0.619 96 3 3.233 199 78 -0.322 6 12 -2.910 3.071 23 C201502180458A 
2015/02/18 09:32:26.8 164.12 -10.76 10.0 0.0 6.1 275 87 -1 5 89 -177 0.087 0.220 -0.308 0.016 -0.101 1.600 140 2 1.580 14 86 0.090 230 3 -1.670 1.625 25 C201502180932A 
2015/02/18 14:31:53.9 128.55 2.73 239.0 0.0 5.2 228 5 -113 71 85 -88 -0.135 0.161 -0.026 -0.953 -0.324 0.120 159 40 1.062 251 2 -0.080 344 50 -0.982 1.022 24 C201502181431A 
2015/02/18 16:27:23.0 164.14 -10.75 10.0 0.0 5.1 288 83 4 197 86 173 0.240 0.557 -0.796 -0.071 -0.100 0.975 152 7 1.081 348 82 0.228 242 2 -1.308 1.195 24 C201502181627A 
2015/02/18 17:09:41.3 164.07 -10.68 13.1 0.0 5.4 294 63 28 190 65 150 3.850 1.940 -5.790 -1.710 -1.310 5.570 151 38 6.537 335 52 2.179 243 2 -8.716 7.626 23 C201502181709A 
2015/02/18 18:50:46.1 164.03 -10.75 13.1 0.0 4.9 123 34 54 344 63 111 1.610 -0.015 -1.590 -0.403 1.320 1.760 291 65 2.118 154 19 0.993 59 16 -3.107 2.613 23 C201502181850A 
2015/02/18 22:47:05.4 -25.82 -56.68 10.0 0.0 5.2 276 54 154 22 70 39 1.690 -2.020 0.327 0.376 1.130 -2.590 245 41 2.662 45 47 1.183 146 10 -3.848 3.255 23 C201502182247A 
2015/02/19 10:24:03.6 159.35 -53.44 10.0 0.0 5.5 218 85 -176 128 86 -5 -0.200 2.020 -1.820 -0.055 0.190 0.491 173 1 2.082 270 83 -0.178 83 7 -1.904 1.993 24 C201502191024A 
2015/02/19 13:18:32.8 168.15 -16.43 10.0 0.0 6.4 193 35 81 24 56 96 4.110 0.287 -4.400 0.899 1.550 -1.830 317 78 4.469 201 5 0.885 110 11 -5.357 4.913 25 C201502191318A 
2015/02/19 14:08:49.3 -178.94 -16.10 35.0 0.0 5.1 283 69 -5 15 86 -159 0.079 3.920 -3.990 0.114 -3.300 7.170 147 11 8.470 26 69 0.688 241 18 -9.149 8.809 23 C201502191408A 
2015/02/19 16:32:47.4 159.01 52.81 82.0 0.0 5.4 46 5 113 203 85 88 0.212 0.019 -0.230 -0.642 -1.530 -0.212 110 50 1.617 203 2 0.133 295 40 -1.750 1.683 24 C201502191632A 
2015/02/19 18:16:44.2 66.10 -14.47 10.0 0.0 4.4 143 38 -82 313 52 -96 -4.520 2.120 2.400 1.030 -0.350 -1.020 47 7 3.403 317 5 1.278 191 81 -4.681 4.042 23 C201502191816A 
2015/02/20 04:25:23.4 143.59 39.82 10.0 0.0 6.2 188 19 79 19 71 94 1.360 0.068 -1.430 0.659 1.770 -0.410 295 63 2.299 198 3 0.161 106 26 -2.462 2.380 25 C201502200425A 
2015/02/20 07:46:20.5 -84.49 2.32 10.0 0.0 4.8 189 74 -174 97 84 -16 -0.444 1.280 -0.832 -0.954 0.393 3.530 144 7 3.974 258 73 -0.266 52 15 -3.704 3.839 23 C201502200746A 
2015/02/20 09:08:15.1 -13.32 -22.80 10.0 0.0 5.2 355 43 -100 188 48 -81 -0.872 -0.096 0.968 0.098 0.074 0.030 272 2 0.972 2 7 -0.085 163 83 -0.887 0.929 24 C201502200908A 
2015/02/20 15:39:17.9 -178.35 -31.06 40.8 0.0 5.4 205 37 113 357 56 74 4.680 -0.376 -4.310 -1.030 1.870 -0.869 225 73 5.301 6 13 -0.524 99 10 -4.783 5.042 23 C201502201539A 
2015/02/20 19:28:27.9 142.65 41.95 60.3 0.0 5.3 193 31 75 30 60 99 0.682 -0.080 -0.602 0.246 0.303 -0.243 323 74 0.793 206 8 0.000 114 14 -0.793 0.793 24 C201502201928A 
2015/02/20 21:05:55.0 143.56 39.79 20.6 0.0 4.8 207 29 98 19 61 86 2.140 -0.518 -1.620 0.313 1.260 -0.598 278 73 2.529 21 4 -0.270 112 16 -2.257 2.393 23 C201502202105A 
2015/02/20 21:07:17.5 114.18 -50.10 10.0 0.0 4.7 35 56 -168 298 80 -35 -0.578 1.750 -1.170 0.839 -0.403 0.642 351 16 2.096 104 54 -0.441 251 31 -1.654 1.875 23 C201502202107A 
2015/02/20 22:50:56.9 -93.79 14.72 44.2 0.0 4.7 131 41 90 311 49 90 3.800 -2.070 -1.720 -0.342 0.289 1.150 220 86 3.829 311 0 -0.732 41 4 -3.087 3.458 23 C201502202250A 
2015/02/21 10:13:53.3 143.49 39.82 7.0 0.0 6.0 184 19 72 23 72 96 0.582 0.020 -0.601 0.363 0.778 -0.172 302 62 1.032 201 6 0.048 109 27 -1.080 1.056 25 C201502211013A 
2015/02/21 11:34:06.4 -14.12 -16.85 10.0 0.0 5.3 191 33 145 311 72 62 3.620 0.592 -4.210 -4.810 1.650 0.995 187 54 7.198 321 27 -1.705 62 22 -5.491 6.345 23 C201502211134A 
2015/02/21 19:42:22.2 147.13 -5.45 213.8 0.0 5.3 256 36 43 128 66 118 1.080 -1.570 0.487 0.751 -0.729 0.591 78 59 1.603 297 25 0.401 198 17 -2.007 1.805 24 C201502211942A 
2015/02/21 19:51:00.3 158.56 -9.13 33.5 0.0 5.1 324 31 58 180 64 108 4.270 -0.105 -4.160 -0.790 -3.340 1.530 122 66 5.707 352 16 -0.116 257 17 -5.586 5.647 23 C201502211950A 
2015/02/21 22:26:45.6 -76.18 4.67 95.0 0.0 5.1 93 51 -179 2 89 -39 -0.280 -0.463 0.743 -0.073 -4.470 -5.560 55 25 7.300 181 51 -0.280 311 27 -7.020 7.160 23 C201502212226A 
2015/02/22 02:53:42.2 143.62 40.08 10.0 0.0 5.0 184 27 57 39 68 105 1.840 -0.260 -1.580 1.400 1.110 -0.466 334 64 2.692 214 14 -0.372 118 21 -2.320 2.506 23 C201502220253A 
2015/02/22 03:09:12.0 176.75 -64.75 10.0 0.0 5.1 331 29 -14 74 83 -118 -0.668 3.390 -2.730 -4.580 -0.086 -1.160 187 32 6.464 77 28 -2.423 316 45 -4.049 5.257 23 C201502220309A 
2015/02/22 06:10:33.7 133.90 -4.97 10.0 0.0 5.2 340 41 -133 211 61 -60 -0.569 -0.148 0.717 0.356 0.209 0.084 280 11 0.773 15 26 0.012 169 61 -0.785 0.779 24 C201502220610A 
2015/02/22 06:42:54.9 85.56 44.14 12.9 0.0 5.1 262 39 64 114 56 110 3.040 -3.300 0.256 0.854 -1.090 0.530 73 71 3.477 283 16 0.055 191 9 -3.536 3.506 23 C201502220642A 
2015/02/22 11:48:24.9 -3.91 -29.05 10.0 0.0 5.1 272 44 128 45 57 60 4.330 -4.470 0.132 0.277 2.450 -2.120 261 64 5.500 63 25 -0.064 156 7 -5.444 5.472 23 C201502221148A 
2015/02/22 12:56:24.4 -76.50 2.73 149.0 0.0 5.5 119 45 -156 12 74 -48 -1.050 -0.551 1.600 -1.030 -1.550 -1.390 71 17 2.580 177 40 0.254 324 44 -2.835 2.707 24 C201502221256A 
2015/02/22 13:02:16.3 -178.32 -18.00 593.9 0.0 5.1 134 40 -132 4 62 -60 -1.020 0.048 0.977 -0.460 -0.647 -0.477 73 12 1.267 169 26 0.179 320 61 -1.441 1.354 24 B201502221302A 
2015/02/22 14:23:12.7 -106.85 18.68 5.0 0.0 6.2 286 89 -180 196 90 -1 -0.212 -1.440 1.650 0.012 0.051 -2.420 241 1 2.977 13 89 -0.212 151 1 -2.767 2.872 25 C201502221423A 
