date time lon lat dep Mb Ms strike1 dip1 rake1 strike2 dip2 rake2  mrr mtt mpp mrt mrp mtp p_trend p_plu p_eigen b_trend b_plu b_eigen t_trend t_plu t_eigen scale exponent event_name 
2014/08/02 17:35:00.9 128.06 28.06 11.2 0.0 4.9 22 72 177 113 87 18 -0.056 4.010 -3.950 1.850 -0.330 4.030 339 15 6.105 122 72 -0.280 246 10 -5.821 5.963 23 C201408021735A 
2014/08/03 00:22:03.7 146.17 0.83 13.0 0.0 6.9 75 74 3 344 87 164 0.812 -1.530 0.723 -0.386 0.495 1.920 298 13 1.880 154 74 0.851 30 9 -2.725 2.302 26 C201408030022A 
2014/08/03 04:06:03.7 128.06 28.05 10.0 0.0 5.7 25 80 -178 295 88 -10 0.142 4.780 -4.920 0.943 -0.761 4.060 341 6 6.319 104 79 0.239 250 9 -6.556 6.438 24 C201408030406A 
2014/08/03 04:48:49.8 146.49 -3.37 39.2 0.0 5.0 171 54 -176 79 87 -36 -0.051 -0.277 0.328 -0.619 -0.051 0.797 131 22 1.039 254 54 0.034 29 27 -1.072 1.055 24 C201408030448A 
2014/08/03 05:57:30.6 85.50 29.28 10.0 0.0 5.2 202 42 -62 346 54 -113 -0.804 -0.071 0.875 0.274 -0.196 0.071 92 6 0.899 0 18 0.020 200 70 -0.919 0.909 24 C201408030557A 
2014/08/03 08:30:13.6 103.41 27.19 12.0 0.0 6.2 71 81 -175 340 86 -9 -0.020 1.310 -1.290 -0.055 -0.355 -1.640 26 3 2.108 133 80 0.031 296 9 -2.139 2.123 25 C201408030830A 
2014/08/03 10:44:37.3 161.99 -10.89 10.0 0.0 5.1 287 45 61 144 52 115 0.923 -0.674 -0.249 -0.071 -0.325 0.615 116 70 1.041 308 20 0.080 216 4 -1.121 1.081 24 C201408031044A 
2014/08/03 13:43:29.1 126.69 5.51 53.9 0.0 4.8 204 36 92 21 55 88 2.940 -0.602 -2.340 0.303 0.929 -0.895 284 80 3.105 22 1 -0.225 113 9 -2.881 2.993 23 C201408031343A 
2014/08/03 17:00:33.2 -28.84 50.07 10.0 0.0 4.7 331 29 -100 163 61 -84 -1.190 0.333 0.856 -0.119 0.687 -0.303 248 16 1.188 340 5 0.210 87 73 -1.400 1.294 23 C201408031700A 
2014/08/03 17:39:06.9 -177.21 -30.40 10.0 0.0 4.9 194 30 100 3 60 84 2.890 -0.336 -2.550 -0.109 1.590 -0.373 258 74 3.332 6 5 -0.306 97 15 -3.022 3.177 23 C201408031739A 
2014/08/03 20:21:55.6 -156.99 55.54 12.2 0.0 5.1 335 5 169 75 89 85 -0.003 -0.539 0.542 5.130 1.310 0.234 340 46 5.138 75 5 0.361 170 44 -5.498 5.318 23 C201408032021A 
2014/08/03 21:02:40.0 -80.92 -3.92 16.0 0.0 5.4 20 23 116 172 69 79 1.690 0.050 -1.740 0.441 -1.820 -0.208 64 64 2.570 176 10 -0.044 270 23 -2.526 2.548 24 C201408032102A 
2014/08/04 00:21:50.6 -100.82 17.11 16.2 0.0 4.8 293 29 82 122 61 95 4.190 -3.090 -1.100 2.050 -1.570 1.400 44 73 4.965 300 4 -0.409 209 16 -4.555 4.760 23 C201408040021A 
2014/08/04 02:34:09.5 177.95 -16.36 25.2 0.0 4.9 46 57 -34 156 62 -142 -3.240 -2.760 6.000 -2.730 0.973 1.820 280 3 6.383 188 44 -0.326 13 46 -6.057 6.220 23 C201408040234A 
2014/08/04 03:20:09.5 -81.61 -6.92 23.3 0.0 5.3 149 41 -87 326 49 -92 -1.200 0.331 0.871 0.118 -0.114 -0.584 57 4 1.255 327 2 -0.041 211 86 -1.212 1.233 24 C201408040320A 
2014/08/04 09:40:19.8 146.24 0.82 10.0 0.0 5.2 169 73 169 262 79 18 1.900 -2.780 0.883 -1.110 -0.486 5.040 126 20 4.789 293 70 1.573 35 4 -6.360 5.574 23 C201408040940A 
2014/08/04 10:36:09.8 94.65 5.40 57.0 0.0 5.3 325 30 99 134 61 85 3.930 -1.650 -2.280 1.910 -1.570 2.170 30 74 4.644 137 5 0.194 228 16 -4.838 4.741 23 C201408041036A 
2014/08/04 16:50:06.6 -177.21 -30.40 10.0 0.0 5.1 181 32 87 5 58 92 3.330 0.772 -4.100 0.177 1.810 -0.269 280 77 3.752 184 1 0.785 93 13 -4.535 4.143 23 C201408041650A 
2014/08/05 00:39:59.5 176.27 -17.89 10.0 0.0 4.6 303 71 170 37 81 19 0.486 -3.100 2.610 0.263 1.030 -1.060 261 20 3.155 61 69 0.184 169 7 -3.343 3.249 23 C201408050040A 
2014/08/05 01:39:16.8 146.14 0.85 12.9 0.0 4.6 60 71 -3 151 87 -161 -0.219 -1.500 1.720 -0.293 0.534 0.926 284 11 2.054 158 71 -0.195 17 15 -1.859 1.957 23 C201408050139A 
2014/08/05 10:22:34.0 26.71 -26.99 5.0 0.0 5.4 80 76 168 173 78 15 0.002 0.553 -0.555 0.543 -0.479 -1.830 37 19 2.153 210 71 -0.238 306 2 -1.915 2.034 24 C201408051022A 
2014/08/06 03:28:28.4 -103.67 10.01 10.0 0.0 4.7 262 66 6 170 85 156 0.187 -1.550 1.360 -0.145 -2.080 4.210 123 21 5.029 338 65 -0.228 218 13 -4.804 4.917 23 C201408060328A 
2014/08/06 04:19:00.0 -179.22 -29.93 356.1 0.0 4.9 121 58 -152 15 67 -36 -0.470 -0.416 0.886 -0.623 -0.411 -0.651 70 6 1.170 167 48 0.152 335 41 -1.322 1.246 24 B201408060419A 
2014/08/06 11:45:22.7 128.04 -7.27 10.0 0.0 6.2 51 79 -7 142 83 -169 0.367 -2.440 2.070 -0.682 0.164 0.541 276 3 2.138 174 77 0.523 7 13 -2.664 2.401 25 C201408061145A 
2014/08/06 16:17:27.6 4.82 -54.29 13.9 0.0 4.8 135 47 -57 271 52 -120 -3.870 3.080 0.784 1.160 1.900 -1.260 22 3 3.651 291 23 1.184 118 66 -4.841 4.246 23 C201408061617A 
2014/08/06 18:45:39.0 -27.32 47.03 10.0 0.0 4.9 336 47 -125 201 53 -58 -3.380 0.140 3.240 2.070 0.366 -0.128 270 3 3.260 1 25 1.096 173 65 -4.357 3.808 23 C201408061845A 
2014/08/07 03:26:10.7 -11.38 -5.54 10.0 0.0 4.6 359 40 -78 163 52 -100 -2.390 0.159 2.230 -0.441 0.429 -0.334 260 6 2.335 169 8 0.158 27 80 -2.493 2.414 23 C201408070326A 
2014/08/07 05:24:54.5 126.51 4.55 79.8 0.0 5.1 247 38 174 342 86 53 0.614 2.220 -2.830 -0.726 3.990 -2.080 219 38 4.617 345 37 1.078 102 31 -5.691 5.154 23 C201408070524A 
2014/08/07 10:45:07.6 -94.75 15.54 22.7 0.0 4.8 312 32 95 126 58 87 6.000 -3.560 -2.450 2.370 -1.430 2.540 26 77 6.634 127 3 -0.423 218 13 -6.222 6.428 23 C201408071045A 
2014/08/07 18:57:00.5 -177.91 -20.35 546.6 0.0 4.7 156 17 -158 45 84 -74 -0.426 -0.157 0.583 -1.080 -0.842 -0.093 121 37 1.268 223 16 0.341 332 49 -1.609 1.439 24 B201408071856A 
2014/08/07 19:01:12.1 -26.90 0.82 10.0 0.0 4.6 171 65 -19 269 73 -154 -0.372 0.429 -0.057 0.668 0.532 -1.500 39 5 1.720 300 59 0.101 132 30 -1.821 1.770 23 C201408071901A 
2014/08/07 20:20:00.7 154.40 -6.35 57.0 0.0 4.8 308 27 86 132 63 92 3.560 -2.000 -1.560 1.710 -1.670 1.240 47 72 4.337 312 2 -0.526 221 18 -3.811 4.074 23 C201408072019A 
2014/08/08 00:06:45.6 -26.07 0.84 10.0 0.0 4.8 172 74 -13 266 78 -164 -0.177 0.695 -0.519 0.814 0.792 -2.860 39 3 3.018 302 70 0.231 129 20 -3.250 3.134 23 C201408080006A 
2014/08/08 04:10:15.0 -72.20 -33.78 16.5 0.0 5.2 5 27 87 189 63 92 0.784 -0.030 -0.754 -0.097 -0.553 -0.090 102 72 0.966 8 1 -0.020 278 18 -0.947 0.957 24 C201408080410A 
2014/08/08 14:03:47.4 127.53 5.02 122.9 0.0 5.1 346 43 79 181 48 100 4.720 -0.098 -4.620 -0.589 -0.513 0.538 154 82 4.826 354 8 -0.120 264 3 -4.704 4.765 23 C201408081403A 
2014/08/08 16:44:39.0 166.77 -14.88 42.3 0.0 5.3 357 41 115 145 54 70 0.975 -0.075 -0.900 0.367 -0.118 0.316 2 73 1.091 157 16 -0.056 249 7 -1.035 1.063 24 C201408081644A 
2014/08/09 02:28:43.8 142.88 27.78 9.6 0.0 5.0 203 38 99 12 53 83 0.802 -0.018 -0.784 -0.005 0.233 -0.272 250 81 0.838 16 5 0.061 107 7 -0.899 0.869 24 C201408090228A 
2014/08/09 04:04:48.1 159.99 -8.43 61.6 0.0 5.0 238 43 -150 125 70 -51 -1.800 3.440 -1.640 -1.470 1.500 -0.280 187 16 3.905 290 36 -0.562 78 49 -3.343 3.624 23 C201408090404A 
2014/08/10 03:43:17.2 142.13 41.16 41.0 0.0 6.1 182 26 70 24 66 100 1.320 0.034 -1.360 0.577 1.030 -0.346 312 68 1.783 200 9 0.065 107 20 -1.854 1.818 25 C201408100343A 
2014/08/10 12:12:24.8 -26.05 0.75 10.0 0.0 5.0 266 74 -178 175 88 -16 -0.589 1.040 -0.451 -0.132 1.360 -4.820 222 10 5.338 347 74 -0.538 129 13 -4.801 5.069 23 C201408101212A 
2014/08/10 13:33:21.0 127.14 5.87 78.0 0.0 5.6 190 24 85 15 66 92 1.820 0.131 -1.950 0.477 1.660 -0.505 289 69 2.478 194 2 0.244 104 21 -2.721 2.600 24 C201408101333A 
2014/08/10 18:27:38.6 -172.75 51.19 21.9 0.0 5.0 265 29 92 83 61 89 3.300 -2.980 -0.323 1.920 0.289 -0.289 350 74 3.850 83 1 -0.293 173 16 -3.560 3.705 23 C201408101827A 
2014/08/10 18:46:17.8 -111.60 27.64 10.0 0.0 5.5 305 89 -179 215 89 -1 -0.221 -1.730 1.950 0.052 0.013 -0.657 260 0 2.064 353 88 -0.219 170 2 -1.846 1.955 24 C201408101846A 
2014/08/10 22:39:37.5 142.82 27.82 30.7 0.0 5.1 201 28 97 12 62 86 4.920 -0.108 -4.810 0.562 3.340 -1.520 273 73 5.957 14 4 0.316 105 17 -6.271 6.114 23 C201408102239A 
2014/08/11 01:09:40.6 -98.19 16.24 8.5 0.0 4.7 281 54 -24 25 71 -142 -0.773 1.260 -0.488 -0.017 -0.992 1.240 150 11 1.991 48 48 -0.126 249 40 -1.867 1.929 23 C201408110109A 
2014/08/11 04:49:07.3 -66.74 -23.91 197.1 0.0 5.0 215 35 -61 1 60 -109 -3.570 -0.125 3.690 0.573 -2.080 1.360 105 13 4.541 11 16 -0.221 232 69 -4.326 4.434 23 C201408110449A 
2014/08/11 10:07:33.3 -176.10 -29.97 10.0 0.0 5.5 181 44 -106 23 48 -75 -1.890 -0.152 2.040 -0.347 -0.049 0.490 102 2 2.148 193 11 -0.193 3 79 -1.957 2.053 24 C201408111007A 
2014/08/11 11:09:08.2 -172.84 -17.72 49.7 0.0 5.0 204 32 102 10 58 83 0.703 -0.087 -0.616 0.002 0.351 -0.181 259 75 0.793 14 6 -0.042 105 13 -0.750 0.772 24 C201408111109A 
2014/08/11 13:32:20.2 -84.96 -41.33 10.0 0.0 5.5 83 73 171 175 81 17 -0.078 0.700 -0.621 0.786 -1.040 -3.220 40 18 3.747 201 71 -0.467 308 6 -3.280 3.514 24 C201408111332A 
2014/08/11 21:00:15.8 -179.24 -21.35 609.4 0.0 4.8 121 14 144 247 82 78 2.720 -3.080 0.362 -7.180 -3.580 0.603 143 52 8.868 248 11 -0.656 347 36 -8.210 8.539 23 B201408112100A 
2014/08/12 01:28:31.2 151.27 -3.67 398.8 0.0 5.1 96 37 -144 335 69 -59 -0.543 0.470 0.072 0.006 -0.673 -0.376 43 19 0.818 143 29 0.185 284 55 -1.003 0.911 24 B201408120128A 
2014/08/12 16:16:02.2 -172.86 -16.95 10.0 0.0 5.0 186 32 117 336 61 74 0.803 0.101 -0.904 -0.320 0.444 0.175 213 69 0.995 343 14 0.071 77 15 -1.066 1.031 24 C201408121616A 
2014/08/12 19:58:00.1 -78.32 -0.02 11.9 0.0 5.1 197 44 109 351 49 72 4.960 0.263 -5.220 -1.160 0.477 -0.409 193 76 5.261 3 13 0.008 94 2 -5.266 5.263 23 C201408121958A 
2014/08/12 22:07:29.1 146.29 0.52 19.1 0.0 4.6 73 83 0 163 90 -173 0.083 -1.010 0.926 -0.080 0.189 1.390 297 5 1.663 164 83 0.086 28 5 -1.750 1.706 23 C201408122207A 
2014/08/13 00:30:47.2 144.98 13.91 98.0 0.0 5.6 177 57 -9 272 82 -147 -0.424 0.280 0.144 1.800 0.407 -2.790 40 17 3.306 283 56 0.116 139 28 -3.423 3.364 24 C201408130030A 
2014/08/13 05:54:37.8 145.43 -3.45 30.3 0.0 5.6 267 86 -1 357 89 -176 -0.011 -0.306 0.317 0.084 -0.225 2.910 132 2 2.936 15 85 0.001 222 4 -2.937 2.936 24 C201408130554A 
2014/08/13 06:48:11.4 -98.16 16.36 7.0 0.0 5.4 252 25 -43 22 73 -109 -0.975 0.623 0.352 -0.249 -1.340 0.550 127 26 1.565 28 18 0.244 266 58 -1.809 1.687 24 C201408130648A 
2014/08/13 08:49:48.3 146.20 0.97 16.0 0.0 5.2 94 67 24 355 68 156 1.930 -1.060 -0.875 0.979 1.080 4.290 314 32 4.242 135 58 1.012 44 0 -5.259 4.750 23 C201408130849A 
2014/08/13 10:07:28.2 -26.69 0.84 10.0 0.0 5.4 172 85 -3 262 87 -175 0.281 0.386 -0.667 0.169 0.151 -1.910 37 2 1.842 290 85 0.300 127 5 -2.142 1.992 24 C201408131007A 
2014/08/13 13:11:37.5 170.37 -22.28 35.0 0.0 5.0 292 27 94 107 63 88 0.669 -0.613 -0.055 0.491 -0.139 0.228 12 72 0.839 108 2 0.025 199 18 -0.864 0.852 24 C201408131311A 
2014/08/14 00:02:55.0 -70.02 -20.16 50.9 0.0 5.3 1 32 108 160 60 79 0.832 0.259 -1.090 0.221 -0.495 0.271 43 73 0.985 166 9 0.291 258 14 -1.275 1.130 24 C201408140002A 
2014/08/14 08:32:15.9 145.54 -3.42 43.8 0.0 4.9 129 40 106 289 52 77 2.010 -1.770 -0.246 -0.597 -0.030 1.200 150 78 2.124 297 10 0.357 28 7 -2.488 2.306 23 C201408140832A 
2014/08/14 17:09:46.8 128.18 27.96 5.0 0.0 5.3 23 74 171 115 82 16 0.034 1.100 -1.140 0.511 0.045 0.986 340 17 1.626 142 72 -0.107 248 5 -1.525 1.576 24 C201408141709A 
2014/08/14 17:25:06.8 146.08 0.87 9.4 0.0 4.9 171 78 -178 81 88 -12 -0.336 -0.467 0.803 -0.407 -0.107 1.920 126 7 2.232 252 78 -0.331 35 10 -1.901 2.066 23 C201408141725A 
2014/08/14 18:46:32.0 -175.75 -14.75 10.0 0.0 5.0 222 45 -105 63 47 -75 -3.180 1.930 1.250 -0.460 0.516 1.240 143 1 2.876 233 11 0.436 50 79 -3.312 3.094 23 C201408141846A 
2014/08/14 20:22:50.2 121.13 21.63 21.5 0.0 4.8 35 41 107 194 51 76 2.230 -0.221 -2.010 0.216 -0.518 -1.010 47 78 2.340 203 11 0.155 294 5 -2.496 2.418 23 C201408142022A 
2014/08/14 22:09:17.4 178.50 51.92 116.8 0.0 4.9 240 66 -7 332 84 -156 -0.008 -2.560 2.570 1.160 -0.998 1.660 104 12 3.197 346 65 0.406 199 22 -3.601 3.399 23 C201408142209A 
2014/08/15 14:48:07.5 51.65 28.44 18.9 0.0 4.9 4 70 169 98 80 20 0.165 0.330 -0.496 0.773 0.309 1.970 322 21 2.237 123 68 -0.113 230 7 -2.125 2.181 23 C201408151448A 
2014/08/15 18:05:24.4 -173.57 -15.14 31.9 0.0 4.8 167 62 -174 74 85 -28 0.097 -1.590 1.490 -1.830 0.171 2.650 124 16 3.232 245 61 0.605 27 23 -3.840 3.536 23 C201408151805A 
2014/08/15 21:42:30.8 77.43 42.94 21.4 0.0 5.0 58 23 64 266 69 101 1.470 -1.520 0.052 -1.730 -0.012 -0.543 193 64 2.283 82 10 0.132 347 24 -2.413 2.348 23 C201408152142A 
2014/08/16 02:37:06.7 -172.51 -17.12 39.3 0.0 4.6 218 38 105 19 54 78 3.440 -1.010 -2.430 -0.158 1.130 -1.170 247 78 3.680 26 9 -0.465 117 8 -3.215 3.448 23 C201408160237A 
2014/08/16 10:10:48.1 -71.04 -20.01 10.0 0.0 4.8 334 25 73 173 66 98 2.060 -0.133 -1.920 0.078 -1.860 0.600 98 68 2.802 349 7 -0.011 257 21 -2.784 2.793 23 C201408161010A 
2014/08/16 11:57:36.3 136.32 -2.82 39.4 0.0 4.8 62 28 88 243 62 91 2.690 -2.140 -0.553 -1.590 -0.769 -1.130 156 73 3.215 63 1 0.034 333 17 -3.252 3.234 23 C201408161157A 
2014/08/16 13:43:39.3 126.78 6.81 92.3 0.0 5.0 94 51 39 337 61 133 1.860 -1.590 -0.278 0.323 1.250 2.070 300 53 2.812 132 37 0.334 38 6 -3.154 2.983 23 C201408161343A 
2014/08/16 15:08:22.4 -78.39 -0.03 10.0 0.0 4.6 343 46 52 211 56 123 1.970 0.095 -2.060 -1.300 -0.175 -0.214 178 63 2.636 11 26 -0.523 279 5 -2.108 2.372 23 C201408161508A 
2014/08/16 15:50:58.0 120.79 57.45 18.2 0.0 4.8 117 46 -69 269 48 -110 -2.970 2.590 0.382 0.328 0.861 -0.547 13 1 2.721 282 15 0.494 108 75 -3.213 2.967 23 C201408161550A 
2014/08/16 16:39:55.2 94.57 24.59 91.2 0.0 5.0 141 61 155 243 69 32 1.340 -3.170 1.830 -0.636 -1.140 1.070 104 37 2.998 274 52 0.426 10 5 -3.424 3.211 23 C201408161639A 
2014/08/16 18:23:43.8 167.32 -14.90 131.1 0.0 5.1 224 59 150 331 64 35 2.690 3.240 -5.920 -3.330 0.861 -1.220 189 42 6.483 3 48 -0.370 96 3 -6.103 6.293 23 C201408161823A 
2014/08/16 22:07:59.6 103.55 28.12 10.0 0.0 5.0 317 78 5 226 86 168 -0.485 5.560 -5.070 -1.310 -0.389 -0.232 181 12 5.834 26 77 -0.715 272 5 -5.114 5.474 23 C201408162207A 
2014/08/17 02:38:26.6 125.46 -7.07 490.4 0.0 5.3 208 45 -140 88 63 -52 -1.120 1.030 0.096 -0.840 0.494 0.982 152 10 1.730 248 33 0.054 47 55 -1.777 1.753 24 B201408170238A 
2014/08/17 14:47:20.3 47.64 32.70 16.0 0.0 5.0 311 30 107 111 62 80 1.430 -1.120 -0.312 0.957 -0.227 0.719 359 71 1.749 115 9 0.066 208 16 -1.817 1.783 23 C201408171447A 
2014/08/17 16:04:48.7 68.43 -20.78 10.0 0.0 5.2 308 36 -107 149 56 -78 -5.860 2.760 3.100 -0.302 2.350 -2.270 230 10 5.544 322 10 0.902 97 76 -6.446 5.995 23 C201408171604A 
2014/08/17 20:36:04.2 88.28 -42.21 10.0 0.0 4.8 230 70 -173 138 83 -20 -1.170 6.000 -4.840 -1.050 1.520 -0.805 185 9 6.245 299 69 -0.853 92 19 -5.402 5.824 23 C201408172036A 
2014/08/18 02:32:05.3 47.69 32.70 10.2 0.0 6.2 317 27 111 114 65 80 1.590 -1.420 -0.171 1.490 -0.653 1.440 5 68 2.205 119 9 0.730 212 20 -2.936 2.570 25 C201408180232A 
2014/08/18 05:25:51.0 47.69 32.72 12.0 0.0 5.6 331 38 137 98 65 60 3.960 -3.130 -0.827 3.500 0.795 3.080 326 59 5.983 111 27 -0.055 209 15 -5.925 5.954 24 C201408180525A 
2014/08/18 08:05:26.0 47.60 32.76 10.0 0.0 4.9 306 28 92 124 62 89 1.790 -1.210 -0.579 0.990 -0.652 0.861 32 73 2.145 124 1 0.022 215 17 -2.166 2.156 23 C201408180805A 
2014/08/18 11:01:40.3 47.72 32.67 11.0 0.0 4.6 300 29 111 96 63 79 1.650 -1.240 -0.413 1.140 0.142 0.382 343 69 2.073 101 10 -0.363 194 18 -1.713 1.893 23 C201408181101A 
2014/08/18 11:23:04.2 47.62 32.70 15.0 0.0 5.2 274 32 78 109 59 97 6.440 -6.250 -0.196 3.160 -1.570 1.280 38 75 7.389 285 6 -0.037 193 14 -7.359 7.374 23 C201408181123A 
2014/08/18 11:51:35.0 47.68 32.78 10.0 0.0 5.4 336 59 171 70 83 31 0.270 -1.210 0.943 0.805 0.471 1.120 298 27 1.807 82 58 0.042 199 16 -1.846 1.827 24 C201408181151A 
2014/08/18 18:08:22.8 47.70 32.58 5.0 0.0 6.0 300 30 108 99 62 80 0.808 -0.851 0.043 0.576 -0.035 0.342 346 71 0.994 104 9 0.134 197 16 -1.129 1.061 25 C201408181808A 
2014/08/18 18:54:57.8 47.57 32.70 15.2 0.0 4.5 285 35 69 130 57 104 2.370 -1.710 -0.668 0.474 -1.010 0.641 77 74 2.692 302 12 -0.512 210 11 -2.188 2.440 23 C201408181854A 
2014/08/18 21:44:28.3 47.56 32.71 8.9 0.0 4.8 322 44 101 126 47 79 1.670 -0.841 -0.827 0.253 0.181 0.374 322 82 1.714 134 8 -0.503 224 1 -1.209 1.462 23 C201408182144A 
2014/08/19 01:32:16.7 139.90 -3.55 43.9 0.0 4.6 136 31 97 308 59 86 2.410 -1.350 -1.070 -1.080 0.711 1.230 206 76 2.739 310 4 0.016 41 14 -2.765 2.752 23 C201408190132A 
2014/08/19 08:25:55.1 150.86 -5.47 35.0 0.0 4.8 209 77 -171 117 81 -13 -0.617 3.910 -3.300 -0.551 0.922 2.350 164 3 4.622 264 74 -0.336 73 16 -4.294 4.458 23 C201408190825A 
2014/08/19 13:26:23.4 145.64 42.97 42.9 0.0 5.1 234 34 139 359 69 63 2.240 0.400 -2.640 -0.377 2.500 -1.740 233 58 3.647 10 25 0.525 109 19 -4.172 3.910 23 C201408191326A 
2014/08/19 15:38:17.5 -179.46 -22.07 601.8 0.0 5.2 190 46 -109 36 47 -72 -1.380 0.132 1.240 -0.307 0.089 0.589 114 1 1.495 204 13 -0.047 20 77 -1.456 1.476 24 B201408191538A 
2014/08/19 17:12:20.7 126.40 5.53 61.2 0.0 5.0 175 33 71 18 59 102 3.940 0.438 -4.370 1.060 1.900 -0.608 319 73 4.557 192 10 0.363 99 13 -4.912 4.734 23 C201408191712A 
2014/08/19 18:19:57.9 9.81 -52.91 13.5 0.0 5.1 131 68 -3 222 87 -158 -0.235 1.270 -1.030 0.358 0.290 0.183 354 13 1.376 228 68 -0.244 88 17 -1.126 1.251 24 C201408191819A 
2014/08/19 21:32:16.4 47.53 32.74 7.8 0.0 5.4 289 29 84 116 61 93 0.763 -0.708 -0.055 0.444 -0.243 0.343 35 74 0.910 295 3 0.090 204 16 -0.999 0.954 24 C201408192132A 
2014/08/19 23:58:28.9 -40.63 9.36 10.0 0.0 4.3 354 43 -95 180 47 -86 -2.110 -0.089 2.200 0.103 0.162 -0.113 267 2 2.211 357 3 -0.088 144 86 -2.122 2.166 23 C201408192358A 
2014/08/20 01:11:40.8 137.62 -3.80 61.5 0.0 4.8 56 83 5 325 85 173 -1.670 -3.750 5.420 0.157 1.080 1.760 280 8 5.903 108 82 -1.826 11 1 -4.077 4.990 23 C201408200111A 
2014/08/20 01:48:32.6 -124.30 -55.24 10.0 0.0 4.5 198 84 178 288 88 6 -0.186 2.270 -2.080 -0.474 -0.042 3.070 153 6 3.905 307 83 -0.224 62 3 -3.677 3.791 23 C201408200148A 
2014/08/20 10:14:15.7 47.74 32.64 17.7 0.0 5.6 310 22 109 109 69 82 2.100 -1.640 -0.461 2.280 -0.636 0.981 6 65 3.186 112 7 0.021 205 24 -3.208 3.197 24 C201408201014A 
2014/08/20 19:38:25.3 138.11 33.20 307.9 0.0 5.2 101 19 145 225 79 74 0.565 -0.724 0.159 -0.983 -1.080 -0.335 116 53 1.608 228 16 0.056 328 32 -1.664 1.636 24 B201408201938A 
2014/08/20 20:12:38.2 175.38 52.51 5.2 0.0 5.5 45 79 -2 136 88 -169 -0.415 -2.640 3.060 -0.343 0.389 0.051 270 6 3.103 145 79 -0.404 1 9 -2.694 2.898 24 C201408202012A 
2014/08/20 20:21:49.6 175.36 52.47 10.0 0.0 5.0 317 84 -179 227 89 -6 -0.857 -5.180 6.040 0.378 0.417 0.390 272 4 6.080 39 84 -0.853 182 5 -5.224 5.652 23 C201408202021A 
2014/08/20 23:18:20.3 -17.12 -59.11 10.0 0.0 5.5 179 85 -179 89 89 -5 -0.209 0.041 0.168 -0.276 0.030 3.220 135 3 3.333 258 85 -0.201 44 4 -3.132 3.233 24 C201408202318A 
2014/08/21 01:17:57.4 143.52 12.00 38.4 0.0 4.8 205 48 -55 338 53 -122 -2.620 -0.049 2.670 1.560 -0.289 0.110 91 3 2.686 359 25 0.687 187 65 -3.372 3.029 23 C201408210118A 
2014/08/21 02:11:31.0 150.69 -5.28 8.0 0.0 5.9 124 86 1 34 89 176 -0.099 0.980 -0.881 0.069 0.040 0.378 349 4 1.059 194 86 -0.103 79 2 -0.956 1.007 25 C201408210211A 
2014/08/21 09:01:00.3 -172.88 -17.56 10.0 0.0 5.1 187 29 81 17 61 95 0.953 0.047 -1.000 0.217 0.591 -0.237 299 73 1.138 194 4 0.091 103 16 -1.230 1.184 24 C201408210901A 
2014/08/21 12:27:42.0 125.96 2.95 132.2 0.0 4.8 298 56 178 29 88 34 -0.155 -1.690 1.850 0.328 1.400 -1.050 258 24 2.714 32 56 -0.459 158 22 -2.250 2.482 23 C201408211227A 
2014/08/21 20:37:18.5 27.69 35.65 0.9 0.0 4.4 241 55 -1 331 89 -145 0.145 -1.060 0.915 0.628 -0.618 0.703 100 23 1.310 332 55 0.332 201 24 -1.642 1.476 23 C201408212037A 
2014/08/21 22:16:00.0 -108.25 -9.25 10.0 0.0 5.1 271 75 1 181 89 165 0.001 0.095 -0.096 -0.094 -1.160 4.260 135 11 4.437 357 75 -0.040 227 10 -4.397 4.417 23 C201408212216A 
2014/08/21 23:50:22.6 -17.61 64.51 6.8 0.0 4.8 333 45 -60 113 52 -117 -1.830 0.962 0.873 -0.753 -0.482 -0.850 222 4 1.783 130 21 0.399 321 69 -2.177 1.980 23 C201408212350A 
2014/08/22 02:07:07.8 -88.17 12.70 69.5 0.0 4.9 310 39 98 119 52 83 2.380 -1.950 -0.424 0.605 -0.231 1.900 354 82 2.463 123 5 0.847 214 6 -3.304 2.884 23 C201408220207A 
2014/08/22 04:27:54.0 23.43 39.94 13.5 0.0 5.2 132 50 -52 261 53 -127 -0.516 0.747 -0.231 0.075 0.133 -0.315 16 1 0.841 285 28 -0.243 109 61 -0.598 0.719 24 C201408220427A 
2014/08/22 07:19:28.0 95.00 -45.00 10.0 0.0 5.0 140 75 -15 234 75 -165 -0.216 2.610 -2.400 0.134 1.030 -0.631 7 0 2.688 277 69 0.189 97 21 -2.883 2.786 23 C201408220719A 
2014/08/22 10:39:59.0 47.62 32.73 16.0 0.0 4.9 293 44 98 101 46 82 3.010 -2.070 -0.944 0.201 0.350 0.386 297 84 3.052 107 6 -0.864 197 1 -2.191 2.621 23 C201408221039B 
2014/08/22 13:02:35.7 -34.08 6.85 10.0 0.0 4.5 91 80 177 182 87 10 -0.368 -0.134 0.502 0.460 -1.140 -6.250 47 9 6.629 200 80 -0.519 316 5 -6.110 6.370 23 C201408221302A 
2014/08/22 14:29:50.3 146.82 -6.59 10.0 0.0 5.5 129 45 81 321 46 99 1.520 -0.753 -0.768 0.032 0.060 1.710 313 84 1.527 135 6 0.942 45 0 -2.471 1.999 24 C201408221429A 
